[2024-06-25 20:19:46,141: INFO/MainProcess] beat: Starting...
[2024-06-25 20:19:48,140: INFO/MainProcess] beat: Starting...
[2024-06-25 20:19:49,287: INFO/MainProcess] beat: Starting...
[2024-06-25 20:19:50,166: INFO/MainProcess] beat: Starting...
[2024-06-25 20:19:50,738: INFO/MainProcess] beat: Starting...
[2024-06-25 20:19:50,795: INFO/MainProcess] beat: Starting...
[2024-06-25 20:19:51,838: INFO/MainProcess] beat: Starting...
[2024-06-25 20:21:42,234: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 16.0 seconds...
[2024-06-25 20:21:42,234: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 16.0 seconds...
[2024-06-25 20:21:42,235: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 16.0 seconds...
[2024-06-25 20:21:58,240: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:21:58,240: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:21:58,242: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:21:58,244: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:21:58,245: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:21:58,246: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:21:58,246: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 18.0 seconds...
[2024-06-25 20:22:16,252: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:16,252: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:16,253: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:16,254: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:16,255: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:16,256: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:16,256: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 20.0 seconds...
[2024-06-25 20:22:36,267: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 22.0 seconds...
[2024-06-25 20:22:36,267: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 22.0 seconds...
[2024-06-25 20:22:36,267: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 22.0 seconds...
[2024-06-25 20:22:36,268: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 22.0 seconds...
[2024-06-25 20:22:36,268: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 22.0 seconds...
[2024-06-25 20:22:36,269: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 22.0 seconds...
[2024-06-25 20:22:58,282: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:22:58,282: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:22:58,282: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:22:58,282: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:22:58,282: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:22:58,283: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:22:58,283: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 24.0 seconds...
[2024-06-25 20:23:22,296: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:22,296: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:22,296: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:22,297: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:22,297: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:22,298: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:22,298: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 26.0 seconds...
[2024-06-25 20:23:48,311: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:23:48,313: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:23:48,311: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:23:48,313: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:23:48,314: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:23:48,314: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:23:48,315: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 28.0 seconds...
[2024-06-25 20:24:16,328: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:16,329: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:16,329: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:16,330: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:16,330: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:16,330: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:16,330: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 30.0 seconds...
[2024-06-25 20:24:46,346: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:24:46,347: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:24:46,348: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:24:46,348: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:24:46,348: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:24:46,348: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:24:46,351: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:18,370: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:18,370: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:18,370: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:18,371: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:18,371: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:50,390: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:50,390: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:50,390: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:50,390: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:50,392: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:25:50,393: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:26:22,409: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:26:22,410: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:26:22,412: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
[2024-06-25 20:26:22,412: ERROR/MainProcess] beat: Connection error: MISCONF Redis is configured to save RDB snapshots, but is currently not able to persist on disk. Commands that may modify the data set are disabled. Please check Redis logs for details about the error.. Trying again in 32.0 seconds...
